Entity,Code,Date,containment_index
Morocco,MAR,2020-08-11,67.95
Morocco,MAR,2020-08-12,67.95
Morocco,MAR,2020-08-13,67.95
Morocco,MAR,2020-08-14,67.95
Morocco,MAR,2020-08-15,67.95
Morocco,MAR,2020-08-16,67.95
Morocco,MAR,2020-08-17,67.95
Morocco,MAR,2020-08-18,67.95
Morocco,MAR,2020-08-19,67.95
Morocco,MAR,2020-08-20,67.95
Morocco,MAR,2020-08-21,67.95
Morocco,MAR,2020-08-22,67.95
Morocco,MAR,2020-08-23,67.95
Morocco,MAR,2020-08-24,67.95
Morocco,MAR,2020-08-25,67.95
Morocco,MAR,2020-08-26,67.95
Morocco,MAR,2020-08-27,67.95
Morocco,MAR,2020-08-28,67.95
Morocco,MAR,2020-08-29,67.95
Morocco,MAR,2020-08-30,67.95
Morocco,MAR,2020-08-31,67.95
Morocco,MAR,2020-09-01,67.95
Morocco,MAR,2020-09-02,67.95
Morocco,MAR,2020-09-03,67.95
Morocco,MAR,2020-09-04,67.95
Morocco,MAR,2020-09-05,67.95
Morocco,MAR,2020-09-06,67.95
Morocco,MAR,2020-09-07,66.67
Morocco,MAR,2020-09-08,66.67
Morocco,MAR,2020-09-09,66.67
Morocco,MAR,2020-09-10,66.67
Morocco,MAR,2020-09-11,66.67
Morocco,MAR,2020-09-12,66.67
Morocco,MAR,2020-09-13,66.67
Morocco,MAR,2020-09-14,64.74
Morocco,MAR,2020-09-15,64.74
Morocco,MAR,2020-09-16,64.74
Morocco,MAR,2020-09-17,64.74
Morocco,MAR,2020-09-18,64.74
Morocco,MAR,2020-09-19,64.74
Morocco,MAR,2020-09-20,64.74
Morocco,MAR,2020-09-21,63.46
Morocco,MAR,2020-09-22,63.46
Morocco,MAR,2020-09-23,63.46
Morocco,MAR,2020-09-24,63.46
Morocco,MAR,2020-09-25,63.46
Morocco,MAR,2020-09-26,63.46
Morocco,MAR,2020-09-27,63.46
Morocco,MAR,2020-09-28,63.46
Morocco,MAR,2020-09-29,63.46
Morocco,MAR,2020-09-30,63.46
Morocco,MAR,2020-10-01,63.46
Morocco,MAR,2020-10-02,63.46
Morocco,MAR,2020-10-03,63.46
Morocco,MAR,2020-10-04,63.46
Morocco,MAR,2020-10-05,63.46
Morocco,MAR,2020-10-06,60.9
Morocco,MAR,2020-10-07,60.9
Morocco,MAR,2020-10-08,60.9
Morocco,MAR,2020-10-09,60.9
Morocco,MAR,2020-10-10,58.97
Morocco,MAR,2020-10-11,58.97
Morocco,MAR,2020-10-12,58.97
Morocco,MAR,2020-10-13,58.97
Morocco,MAR,2020-10-14,58.97
Morocco,MAR,2020-10-15,58.97
Morocco,MAR,2020-10-16,58.97
Morocco,MAR,2020-10-17,58.97
Morocco,MAR,2020-10-18,58.97
Morocco,MAR,2020-10-19,58.97
Morocco,MAR,2020-10-20,58.97
Morocco,MAR,2020-10-21,58.97
Morocco,MAR,2020-10-22,58.97
Morocco,MAR,2020-10-23,62.82
Morocco,MAR,2020-10-24,62.82
Morocco,MAR,2020-10-25,62.82
Morocco,MAR,2020-10-26,64.74
Morocco,MAR,2020-10-27,62.82
Morocco,MAR,2020-10-28,62.82
Morocco,MAR,2020-10-29,62.82
Morocco,MAR,2020-10-30,58.97
Morocco,MAR,2020-10-31,58.97
Morocco,MAR,2020-11-01,58.97
Morocco,MAR,2020-11-02,58.97
Morocco,MAR,2020-11-03,58.97
Morocco,MAR,2020-11-04,58.97
Morocco,MAR,2020-11-05,58.97
Morocco,MAR,2020-11-06,58.97
Morocco,MAR,2020-11-07,58.97
Morocco,MAR,2020-11-08,58.97
Morocco,MAR,2020-11-09,58.97
Morocco,MAR,2020-11-10,60.58
Morocco,MAR,2020-11-11,60.58
Morocco,MAR,2020-11-12,60.58
Morocco,MAR,2020-11-13,60.58
Morocco,MAR,2020-11-14,60.58
Morocco,MAR,2020-11-15,60.58
Morocco,MAR,2020-11-16,60.58
Morocco,MAR,2020-11-17,60.58
Morocco,MAR,2020-11-18,60.58
Morocco,MAR,2020-11-19,60.58
Morocco,MAR,2020-11-20,60.58
Morocco,MAR,2020-11-21,60.58
Morocco,MAR,2020-11-22,60.58
Morocco,MAR,2020-11-23,60.58
Morocco,MAR,2020-11-24,60.58
Morocco,MAR,2020-11-25,60.58
Morocco,MAR,2020-11-26,60.58
Morocco,MAR,2020-11-27,60.58
Morocco,MAR,2020-11-28,60.58
Morocco,MAR,2020-11-29,60.58
Morocco,MAR,2020-11-30,60.58
Morocco,MAR,2020-12-01,60.58
Morocco,MAR,2020-12-02,60.58
Morocco,MAR,2020-12-03,60.58
Morocco,MAR,2020-12-04,60.58
Morocco,MAR,2020-12-05,60.58
Morocco,MAR,2020-12-06,60.58
Morocco,MAR,2020-12-07,60.58
Morocco,MAR,2020-12-08,60.58
Morocco,MAR,2020-12-09,60.58
Morocco,MAR,2020-12-10,60.58
Morocco,MAR,2020-12-11,60.58
Morocco,MAR,2020-12-12,60.58
Morocco,MAR,2020-12-13,60.58
Morocco,MAR,2020-12-14,60.58
Morocco,MAR,2020-12-15,60.58
Morocco,MAR,2020-12-16,60.58
Morocco,MAR,2020-12-17,60.58
Morocco,MAR,2020-12-18,60.58
Morocco,MAR,2020-12-19,60.58
Morocco,MAR,2020-12-20,60.58
Morocco,MAR,2020-12-21,60.58
Morocco,MAR,2020-12-22,60.58
Morocco,MAR,2020-12-23,67.95
Morocco,MAR,2020-12-24,67.95
Morocco,MAR,2020-12-25,67.95
Morocco,MAR,2020-12-26,67.95
Morocco,MAR,2020-12-27,67.95
Morocco,MAR,2020-12-28,67.95
Morocco,MAR,2020-12-29,67.95
Morocco,MAR,2020-12-30,67.95
Morocco,MAR,2020-12-31,67.95
Morocco,MAR,2021-01-01,67.95
Morocco,MAR,2021-01-02,67.95
Morocco,MAR,2021-01-03,67.95
Morocco,MAR,2021-01-04,67.95
Morocco,MAR,2021-01-05,67.95
Morocco,MAR,2021-01-06,67.95
Morocco,MAR,2021-01-07,67.95
Morocco,MAR,2021-01-08,67.95
Morocco,MAR,2021-01-09,67.95
Morocco,MAR,2021-01-10,67.95
Morocco,MAR,2021-01-11,67.95
Morocco,MAR,2021-01-12,67.95
Morocco,MAR,2021-01-13,67.95
Morocco,MAR,2021-01-14,67.95
Morocco,MAR,2021-01-15,67.95
Morocco,MAR,2021-01-16,67.95
Morocco,MAR,2021-01-17,67.95
Morocco,MAR,2021-01-18,67.95
Morocco,MAR,2021-01-19,67.95
Morocco,MAR,2021-01-20,67.95
Morocco,MAR,2021-01-21,67.95
Morocco,MAR,2021-01-22,67.95
Morocco,MAR,2021-01-23,67.95
Morocco,MAR,2021-01-24,67.95
Morocco,MAR,2021-01-25,67.95
Morocco,MAR,2021-01-26,67.95
Morocco,MAR,2021-01-27,67.95
Morocco,MAR,2021-01-28,69.49
Morocco,MAR,2021-01-29,69.49
Morocco,MAR,2021-01-30,69.49
Morocco,MAR,2021-01-31,69.49
Morocco,MAR,2021-02-01,69.49
Mozambique,MOZ,2020-01-01,0
Mozambique,MOZ,2020-01-02,0
Mozambique,MOZ,2020-01-03,0
Mozambique,MOZ,2020-01-04,0
Mozambique,MOZ,2020-01-05,0
Mozambique,MOZ,2020-01-06,0
Mozambique,MOZ,2020-01-07,0
Mozambique,MOZ,2020-01-08,0
Mozambique,MOZ,2020-01-09,0
Mozambique,MOZ,2020-01-10,0
Mozambique,MOZ,2020-01-11,0
Mozambique,MOZ,2020-01-12,0
Mozambique,MOZ,2020-01-13,0
Mozambique,MOZ,2020-01-14,0
Mozambique,MOZ,2020-01-15,0
Mozambique,MOZ,2020-01-16,0
Mozambique,MOZ,2020-01-17,0
Mozambique,MOZ,2020-01-18,0
Mozambique,MOZ,2020-01-19,0
Mozambique,MOZ,2020-01-20,0
Mozambique,MOZ,2020-01-21,0
Mozambique,MOZ,2020-01-22,0
Mozambique,MOZ,2020-01-23,0
Mozambique,MOZ,2020-01-24,0
Mozambique,MOZ,2020-01-25,0
Mozambique,MOZ,2020-01-26,0
Mozambique,MOZ,2020-01-27,0
Mozambique,MOZ,2020-01-28,0
Mozambique,MOZ,2020-01-29,0
Mozambique,MOZ,2020-01-30,0
Mozambique,MOZ,2020-01-31,0
Mozambique,MOZ,2020-02-01,0
Mozambique,MOZ,2020-02-02,0
Mozambique,MOZ,2020-02-03,0
Mozambique,MOZ,2020-02-04,0
Mozambique,MOZ,2020-02-05,0
Mozambique,MOZ,2020-02-06,0
Mozambique,MOZ,2020-02-07,0
Mozambique,MOZ,2020-02-08,0
Mozambique,MOZ,2020-02-09,0
Mozambique,MOZ,2020-02-10,0
Mozambique,MOZ,2020-02-11,5.77
Mozambique,MOZ,2020-02-12,5.77
Mozambique,MOZ,2020-02-13,5.77
Mozambique,MOZ,2020-02-14,5.77
Mozambique,MOZ,2020-02-15,5.77
Mozambique,MOZ,2020-02-16,5.77
Mozambique,MOZ,2020-02-17,5.77
Mozambique,MOZ,2020-02-18,5.77
Mozambique,MOZ,2020-02-19,5.77
Mozambique,MOZ,2020-02-20,5.77
Mozambique,MOZ,2020-02-21,5.77
Mozambique,MOZ,2020-02-22,5.77
Mozambique,MOZ,2020-02-23,5.77
Mozambique,MOZ,2020-02-24,5.77
Mozambique,MOZ,2020-02-25,5.77
Mozambique,MOZ,2020-02-26,5.77
Mozambique,MOZ,2020-02-27,5.77
Mozambique,MOZ,2020-02-28,5.77
Mozambique,MOZ,2020-02-29,5.77
Mozambique,MOZ,2020-03-01,5.77
Mozambique,MOZ,2020-03-02,5.77
Mozambique,MOZ,2020-03-03,5.77
Mozambique,MOZ,2020-03-04,5.77
Mozambique,MOZ,2020-03-05,5.77
Mozambique,MOZ,2020-03-06,5.77
Mozambique,MOZ,2020-03-07,5.77
Mozambique,MOZ,2020-03-08,5.77
Mozambique,MOZ,2020-03-09,5.77
Mozambique,MOZ,2020-03-10,5.77
Mozambique,MOZ,2020-03-11,5.77
Mozambique,MOZ,2020-03-12,5.77
Mozambique,MOZ,2020-03-13,5.77
Mozambique,MOZ,2020-03-14,5.77
Mozambique,MOZ,2020-03-15,5.77
Mozambique,MOZ,2020-03-16,5.77
Mozambique,MOZ,2020-03-17,5.77
Mozambique,MOZ,2020-03-18,5.77
Mozambique,MOZ,2020-03-19,9.62
Mozambique,MOZ,2020-03-20,14.1
Mozambique,MOZ,2020-03-21,14.1
Mozambique,MOZ,2020-03-22,25.64
Mozambique,MOZ,2020-03-23,42.95
Mozambique,MOZ,2020-03-24,42.95
Mozambique,MOZ,2020-03-25,42.95
Mozambique,MOZ,2020-03-26,42.95
Mozambique,MOZ,2020-03-27,42.95
Mozambique,MOZ,2020-03-28,42.95
Mozambique,MOZ,2020-03-29,42.95
Mozambique,MOZ,2020-03-30,42.95
Mozambique,MOZ,2020-03-31,42.95
Mozambique,MOZ,2020-04-01,49.36
Mozambique,MOZ,2020-04-02,49.36
Mozambique,MOZ,2020-04-03,49.36
Mozambique,MOZ,2020-04-04,49.36
Mozambique,MOZ,2020-04-05,49.36
Mozambique,MOZ,2020-04-06,49.36
Mozambique,MOZ,2020-04-07,49.36
Mozambique,MOZ,2020-04-08,49.36
Mozambique,MOZ,2020-04-09,49.36
Mozambique,MOZ,2020-04-10,49.36
Mozambique,MOZ,2020-04-11,49.36
Mozambique,MOZ,2020-04-12,49.36
Mozambique,MOZ,2020-04-13,49.36
Mozambique,MOZ,2020-04-14,49.36
Mozambique,MOZ,2020-04-15,49.36
Mozambique,MOZ,2020-04-16,49.36
Mozambique,MOZ,2020-04-17,49.36
Mozambique,MOZ,2020-04-18,49.36
Mozambique,MOZ,2020-04-19,49.36
Mozambique,MOZ,2020-04-20,49.36
Mozambique,MOZ,2020-04-21,49.36
Mozambique,MOZ,2020-04-22,49.36
Mozambique,MOZ,2020-04-23,49.36
Mozambique,MOZ,2020-04-24,49.36
Mozambique,MOZ,2020-04-25,49.36
Mozambique,MOZ,2020-04-26,49.36
Mozambique,MOZ,2020-04-27,49.36
Mozambique,MOZ,2020-04-28,49.36
Mozambique,MOZ,2020-04-29,49.36
Mozambique,MOZ,2020-04-30,49.36
Mozambique,MOZ,2020-05-01,49.36
Mozambique,MOZ,2020-05-02,49.36
Mozambique,MOZ,2020-05-03,49.36
Mozambique,MOZ,2020-05-04,49.36
Mozambique,MOZ,2020-05-05,55.13
Mozambique,MOZ,2020-05-06,55.13
Mozambique,MOZ,2020-05-07,55.13
Mozambique,MOZ,2020-05-08,55.13
Mozambique,MOZ,2020-05-09,55.13
Mozambique,MOZ,2020-05-10,55.13
Mozambique,MOZ,2020-05-11,55.13
Mozambique,MOZ,2020-05-12,55.13
Mozambique,MOZ,2020-05-13,55.13
Mozambique,MOZ,2020-05-14,55.13
Mozambique,MOZ,2020-05-15,55.13
Mozambique,MOZ,2020-05-16,55.13
Mozambique,MOZ,2020-05-17,55.13
Mozambique,MOZ,2020-05-18,55.13
Mozambique,MOZ,2020-05-19,55.13
Mozambique,MOZ,2020-05-20,55.13
Mozambique,MOZ,2020-05-21,55.13
Mozambique,MOZ,2020-05-22,55.13
Mozambique,MOZ,2020-05-23,55.13
Mozambique,MOZ,2020-05-24,55.13
Mozambique,MOZ,2020-05-25,55.13
Mozambique,MOZ,2020-05-26,55.13
Mozambique,MOZ,2020-05-27,55.13
Mozambique,MOZ,2020-05-28,55.13
Mozambique,MOZ,2020-05-29,58.97
Mozambique,MOZ,2020-05-30,58.97
Mozambique,MOZ,2020-05-31,58.97
Mozambique,MOZ,2020-06-01,58.97
Mozambique,MOZ,2020-06-02,58.97
Mozambique,MOZ,2020-06-03,58.97
Mozambique,MOZ,2020-06-04,58.97
Mozambique,MOZ,2020-06-05,58.97
Mozambique,MOZ,2020-06-06,58.97
Mozambique,MOZ,2020-06-07,58.97
Mozambique,MOZ,2020-06-08,58.97
Mozambique,MOZ,2020-06-09,58.97
Mozambique,MOZ,2020-06-10,58.97
Mozambique,MOZ,2020-06-11,58.97
Mozambique,MOZ,2020-06-12,58.97
Mozambique,MOZ,2020-06-13,58.97
Mozambique,MOZ,2020-06-14,58.97
Mozambique,MOZ,2020-06-15,58.97
Mozambique,MOZ,2020-06-16,58.97
Mozambique,MOZ,2020-06-17,71.79
Mozambique,MOZ,2020-06-18,71.79
Mozambique,MOZ,2020-06-19,71.79
Mozambique,MOZ,2020-06-20,71.79
Mozambique,MOZ,2020-06-21,71.79
Mozambique,MOZ,2020-06-22,71.79
Mozambique,MOZ,2020-06-23,71.79
Mozambique,MOZ,2020-06-24,71.79
Mozambique,MOZ,2020-06-25,71.79
Mozambique,MOZ,2020-06-26,71.79
Mozambique,MOZ,2020-06-27,71.79
Mozambique,MOZ,2020-06-28,71.79
Mozambique,MOZ,2020-06-29,71.79
Mozambique,MOZ,2020-06-30,71.79
Mozambique,MOZ,2020-07-01,71.79
Mozambique,MOZ,2020-07-02,71.79
Mozambique,MOZ,2020-07-03,71.79
Mozambique,MOZ,2020-07-04,71.79
Mozambique,MOZ,2020-07-05,71.79
Mozambique,MOZ,2020-07-06,71.79
Mozambique,MOZ,2020-07-07,71.79
Mozambique,MOZ,2020-07-08,71.79
Mozambique,MOZ,2020-07-09,71.79
Mozambique,MOZ,2020-07-10,71.79
Mozambique,MOZ,2020-07-11,71.79
Mozambique,MOZ,2020-07-12,71.79
Mozambique,MOZ,2020-07-13,67.95
Mozambique,MOZ,2020-07-14,67.95
Mozambique,MOZ,2020-07-15,67.95
Mozambique,MOZ,2020-07-16,67.95
Mozambique,MOZ,2020-07-17,67.95
Mozambique,MOZ,2020-07-18,67.95
Mozambique,MOZ,2020-07-19,67.95
Mozambique,MOZ,2020-07-20,67.95
Mozambique,MOZ,2020-07-21,67.95
Mozambique,MOZ,2020-07-22,67.95
Mozambique,MOZ,2020-07-23,67.95
Mozambique,MOZ,2020-07-24,67.95
Mozambique,MOZ,2020-07-25,67.95
Mozambique,MOZ,2020-07-26,67.95
Mozambique,MOZ,2020-07-27,67.95
Mozambique,MOZ,2020-07-28,67.95
Mozambique,MOZ,2020-07-29,51.92
Mozambique,MOZ,2020-07-30,51.92
Mozambique,MOZ,2020-07-31,51.92
Mozambique,MOZ,2020-08-01,51.92
Mozambique,MOZ,2020-08-02,51.92
Mozambique,MOZ,2020-08-03,51.92
Mozambique,MOZ,2020-08-04,51.92
Mozambique,MOZ,2020-08-05,51.92
Mozambique,MOZ,2020-08-06,51.92
Mozambique,MOZ,2020-08-07,67.95
Mozambique,MOZ,2020-08-08,67.95
Mozambique,MOZ,2020-08-09,67.95
Mozambique,MOZ,2020-08-10,67.95
Mozambique,MOZ,2020-08-11,67.95
Mozambique,MOZ,2020-08-12,67.95
Mozambique,MOZ,2020-08-13,67.95
Mozambique,MOZ,2020-08-14,67.95
Mozambique,MOZ,2020-08-15,67.95
Mozambique,MOZ,2020-08-16,67.95
Mozambique,MOZ,2020-08-17,67.95
Mozambique,MOZ,2020-08-18,60.58
Mozambique,MOZ,2020-08-19,60.58
Mozambique,MOZ,2020-08-20,60.58
Mozambique,MOZ,2020-08-21,60.58
Mozambique,MOZ,2020-08-22,60.58
Mozambique,MOZ,2020-08-23,60.58
Mozambique,MOZ,2020-08-24,60.58
Mozambique,MOZ,2020-08-25,60.58
Mozambique,MOZ,2020-08-26,60.58
Mozambique,MOZ,2020-08-27,60.58
Mozambique,MOZ,2020-08-28,60.58
Mozambique,MOZ,2020-08-29,60.58
Mozambique,MOZ,2020-08-30,60.58
Mozambique,MOZ,2020-08-31,60.58
Mozambique,MOZ,2020-09-01,58.97
Mozambique,MOZ,2020-09-02,58.97
Mozambique,MOZ,2020-09-03,58.97
Mozambique,MOZ,2020-09-04,58.97
Mozambique,MOZ,2020-09-05,58.97
Mozambique,MOZ,2020-09-06,58.97
Mozambique,MOZ,2020-09-07,58.97
Mozambique,MOZ,2020-09-08,58.97
Mozambique,MOZ,2020-09-09,58.97
Mozambique,MOZ,2020-09-10,58.97
Mozambique,MOZ,2020-09-11,58.97
Mozambique,MOZ,2020-09-12,58.97
Mozambique,MOZ,2020-09-13,58.97
Mozambique,MOZ,2020-09-14,58.97
Mozambique,MOZ,2020-09-15,58.97
Mozambique,MOZ,2020-09-16,58.97
Mozambique,MOZ,2020-09-17,58.97
Mozambique,MOZ,2020-09-18,58.97
Mozambique,MOZ,2020-09-19,58.97
Mozambique,MOZ,2020-09-20,58.97
Mozambique,MOZ,2020-09-21,58.97
Mozambique,MOZ,2020-09-22,58.97
Mozambique,MOZ,2020-09-23,58.97
Mozambique,MOZ,2020-09-24,58.97
Mozambique,MOZ,2020-09-25,58.97
Mozambique,MOZ,2020-09-26,58.97
Mozambique,MOZ,2020-09-27,58.97
Mozambique,MOZ,2020-09-28,58.97
Mozambique,MOZ,2020-09-29,58.97
Mozambique,MOZ,2020-09-30,58.97
Mozambique,MOZ,2020-10-01,58.97
Mozambique,MOZ,2020-10-02,58.97
Mozambique,MOZ,2020-10-03,58.97
Mozambique,MOZ,2020-10-04,58.97
Mozambique,MOZ,2020-10-05,58.97
Mozambique,MOZ,2020-10-06,58.97
Mozambique,MOZ,2020-10-07,58.97
Mozambique,MOZ,2020-10-08,58.97
Mozambique,MOZ,2020-10-09,58.97
Mozambique,MOZ,2020-10-10,58.97
Mozambique,MOZ,2020-10-11,58.97
Mozambique,MOZ,2020-10-12,58.97
Mozambique,MOZ,2020-10-13,58.97
Mozambique,MOZ,2020-10-14,58.97
Mozambique,MOZ,2020-10-15,58.97
Mozambique,MOZ,2020-10-16,58.97
Mozambique,MOZ,2020-10-17,58.97
Mozambique,MOZ,2020-10-18,58.97
Mozambique,MOZ,2020-10-19,58.97
Mozambique,MOZ,2020-10-20,58.97
Mozambique,MOZ,2020-10-21,58.97
Mozambique,MOZ,2020-10-22,59.62
Mozambique,MOZ,2020-10-23,59.62
Mozambique,MOZ,2020-10-24,59.62
Mozambique,MOZ,2020-10-25,59.62
Mozambique,MOZ,2020-10-26,59.62
Mozambique,MOZ,2020-10-27,59.62
Mozambique,MOZ,2020-10-28,59.62
Mozambique,MOZ,2020-10-29,51.28
Mozambique,MOZ,2020-10-30,51.28
Mozambique,MOZ,2020-10-31,51.28
Mozambique,MOZ,2020-11-01,51.28
Mozambique,MOZ,2020-11-02,51.28
Mozambique,MOZ,2020-11-03,51.28
Mozambique,MOZ,2020-11-04,51.28
Mozambique,MOZ,2020-11-05,54.17
Mozambique,MOZ,2020-11-06,54.17
Mozambique,MOZ,2020-11-07,54.17
Mozambique,MOZ,2020-11-08,54.17
Mozambique,MOZ,2020-11-09,54.17
Mozambique,MOZ,2020-11-10,54.17
Mozambique,MOZ,2020-11-11,54.17
Mozambique,MOZ,2020-11-12,54.17
Mozambique,MOZ,2020-11-13,54.17
Mozambique,MOZ,2020-11-14,55.13
Mozambique,MOZ,2020-11-15,55.13
Mozambique,MOZ,2020-11-16,55.13
Mozambique,MOZ,2020-11-17,55.13
Mozambique,MOZ,2020-11-18,55.13
Mozambique,MOZ,2020-11-19,55.13
Mozambique,MOZ,2020-11-20,55.13
Mozambique,MOZ,2020-11-21,55.13
Mozambique,MOZ,2020-11-22,55.13
Mozambique,MOZ,2020-11-23,55.13
Mozambique,MOZ,2020-11-24,55.13
Mozambique,MOZ,2020-11-25,55.13
Mozambique,MOZ,2020-11-26,55.13
Mozambique,MOZ,2020-11-27,55.13
Mozambique,MOZ,2020-11-28,55.13
Mozambique,MOZ,2020-11-29,55.13
Mozambique,MOZ,2020-11-30,55.13
Mozambique,MOZ,2020-12-01,55.13
Mozambique,MOZ,2020-12-02,55.13
Mozambique,MOZ,2020-12-03,55.13
Mozambique,MOZ,2020-12-04,55.13
Mozambique,MOZ,2020-12-05,55.13
Mozambique,MOZ,2020-12-06,55.13
Mozambique,MOZ,2020-12-07,55.13
Mozambique,MOZ,2020-12-08,55.13
Mozambique,MOZ,2020-12-09,55.13
Mozambique,MOZ,2020-12-10,55.13
Mozambique,MOZ,2020-12-11,55.13
Mozambique,MOZ,2020-12-12,55.13
Mozambique,MOZ,2020-12-13,55.13
Mozambique,MOZ,2020-12-14,55.13
Mozambique,MOZ,2020-12-15,55.13
Mozambique,MOZ,2020-12-16,55.13
Mozambique,MOZ,2020-12-17,55.13
Mozambique,MOZ,2020-12-18,55.13
Mozambique,MOZ,2020-12-19,54.49
Mozambique,MOZ,2020-12-20,54.49
Mozambique,MOZ,2020-12-21,54.49
Mozambique,MOZ,2020-12-22,54.49
Mozambique,MOZ,2020-12-23,54.49
Mozambique,MOZ,2020-12-24,54.49
Mozambique,MOZ,2020-12-25,54.49
Mozambique,MOZ,2020-12-26,54.49
Mozambique,MOZ,2020-12-27,54.49
Mozambique,MOZ,2020-12-28,54.49
Mozambique,MOZ,2020-12-29,54.49
Mozambique,MOZ,2020-12-30,54.49
Mozambique,MOZ,2020-12-31,54.49
Mozambique,MOZ,2021-01-01,54.49
Mozambique,MOZ,2021-01-02,54.49
Mozambique,MOZ,2021-01-03,54.49
Mozambique,MOZ,2021-01-04,54.49
Mozambique,MOZ,2021-01-05,54.49
Mozambique,MOZ,2021-01-06,54.49
Mozambique,MOZ,2021-01-07,54.49
Mozambique,MOZ,2021-01-08,54.49
Mozambique,MOZ,2021-01-09,54.49
Mozambique,MOZ,2021-01-10,54.49
Mozambique,MOZ,2021-01-11,54.49
Mozambique,MOZ,2021-01-12,54.49
Mozambique,MOZ,2021-01-13,54.49
Mozambique,MOZ,2021-01-14,54.49
Mozambique,MOZ,2021-01-15,60.9
Mozambique,MOZ,2021-01-16,60.9
Mozambique,MOZ,2021-01-17,60.9
Mozambique,MOZ,2021-01-18,60.9
Mozambique,MOZ,2021-01-19,60.9
Mozambique,MOZ,2021-01-20,60.9
Mozambique,MOZ,2021-01-21,60.9
Mozambique,MOZ,2021-01-22,60.9
Mozambique,MOZ,2021-01-23,60.9
Mozambique,MOZ,2021-01-24,60.9
Mozambique,MOZ,2021-01-25,60.9
Mozambique,MOZ,2021-01-26,60.9
Mozambique,MOZ,2021-01-27,60.9
Mozambique,MOZ,2021-01-28,60.9
Mozambique,MOZ,2021-01-29,60.9
Mozambique,MOZ,2021-01-30,60.9
Mozambique,MOZ,2021-01-31,60.9
Mozambique,MOZ,2021-02-01,60.9
Mozambique,MOZ,2021-02-02,60.9
Mozambique,MOZ,2021-02-03,60.9
Mozambique,MOZ,2021-02-04,60.9
Mozambique,MOZ,2021-02-05,60.9
Mozambique,MOZ,2021-02-06,60.9
Mozambique,MOZ,2021-02-07,60.9
Mozambique,MOZ,2021-02-08,60.9
Mozambique,MOZ,2021-02-09,60.9
Myanmar,MMR,2020-01-01,0
Myanmar,MMR,2020-01-02,0
Myanmar,MMR,2020-01-03,0
Myanmar,MMR,2020-01-04,0
Myanmar,MMR,2020-01-05,0
Myanmar,MMR,2020-01-06,0
Myanmar,MMR,2020-01-07,0
Myanmar,MMR,2020-01-08,0
Myanmar,MMR,2020-01-09,0
Myanmar,MMR,2020-01-10,0
Myanmar,MMR,2020-01-11,0
Myanmar,MMR,2020-01-12,0
Myanmar,MMR,2020-01-13,0
Myanmar,MMR,2020-01-14,0
Myanmar,MMR,2020-01-15,0
Myanmar,MMR,2020-01-16,0
Myanmar,MMR,2020-01-17,0
Myanmar,MMR,2020-01-18,0
Myanmar,MMR,2020-01-19,0
Myanmar,MMR,2020-01-20,0
Myanmar,MMR,2020-01-21,0
Myanmar,MMR,2020-01-22,0
Myanmar,MMR,2020-01-23,0
Myanmar,MMR,2020-01-24,0
Myanmar,MMR,2020-01-25,0
Myanmar,MMR,2020-01-26,0
Myanmar,MMR,2020-01-27,0
Myanmar,MMR,2020-01-28,0
Myanmar,MMR,2020-01-29,0
Myanmar,MMR,2020-01-30,0
Myanmar,MMR,2020-01-31,0
Myanmar,MMR,2020-02-01,1.92
Myanmar,MMR,2020-02-02,1.92
Myanmar,MMR,2020-02-03,1.92
Myanmar,MMR,2020-02-04,1.92
Myanmar,MMR,2020-02-05,1.92
Myanmar,MMR,2020-02-06,1.92
Myanmar,MMR,2020-02-07,1.92
Myanmar,MMR,2020-02-08,1.92
Myanmar,MMR,2020-02-09,1.92
Myanmar,MMR,2020-02-10,1.92
Myanmar,MMR,2020-02-11,1.92
Myanmar,MMR,2020-02-12,1.92
Myanmar,MMR,2020-02-13,1.92
Myanmar,MMR,2020-02-14,1.92
Myanmar,MMR,2020-02-15,1.92
Myanmar,MMR,2020-02-16,1.92
Myanmar,MMR,2020-02-17,1.92
Myanmar,MMR,2020-02-18,1.92
Myanmar,MMR,2020-02-19,1.92
Myanmar,MMR,2020-02-20,1.92
Myanmar,MMR,2020-02-21,1.92
Myanmar,MMR,2020-02-22,1.92
Myanmar,MMR,2020-02-23,1.92
Myanmar,MMR,2020-02-24,1.92
Myanmar,MMR,2020-02-25,1.92
Myanmar,MMR,2020-02-26,1.92
Myanmar,MMR,2020-02-27,1.92
Myanmar,MMR,2020-02-28,1.92
Myanmar,MMR,2020-02-29,1.92
Myanmar,MMR,2020-03-01,1.92
Myanmar,MMR,2020-03-02,1.92
Myanmar,MMR,2020-03-03,1.92
Myanmar,MMR,2020-03-04,1.92
Myanmar,MMR,2020-03-05,1.92
Myanmar,MMR,2020-03-06,1.92
Myanmar,MMR,2020-03-07,1.92
Myanmar,MMR,2020-03-08,1.92
Myanmar,MMR,2020-03-09,9.62
Myanmar,MMR,2020-03-10,9.62
Myanmar,MMR,2020-03-11,9.62
Myanmar,MMR,2020-03-12,9.62
Myanmar,MMR,2020-03-13,23.08
Myanmar,MMR,2020-03-14,23.08
Myanmar,MMR,2020-03-15,25
Myanmar,MMR,2020-03-16,25
Myanmar,MMR,2020-03-17,25
Myanmar,MMR,2020-03-18,25
Myanmar,MMR,2020-03-19,25
Myanmar,MMR,2020-03-20,35.26
Myanmar,MMR,2020-03-21,35.26
