country,date,si,ci,hi,wi
Switzerland,2020-10-31,41.67,47.44,1.0,2.0
Switzerland,2020-11-01,41.67,47.44,1.0,2.0
Switzerland,2020-11-02,59.26,59.62,1.0,3.0
Switzerland,2020-11-03,59.26,59.62,1.0,3.0
Switzerland,2020-11-04,59.26,59.62,1.0,3.0
Switzerland,2020-11-05,59.26,59.62,1.0,3.0
Switzerland,2020-11-06,59.26,59.62,1.0,3.0
Switzerland,2020-11-07,59.26,59.62,1.0,3.0
Switzerland,2020-11-08,59.26,59.62,1.0,3.0
Switzerland,2020-11-09,59.26,59.62,1.0,3.0
Switzerland,2020-11-10,59.26,59.62,1.0,3.0
Switzerland,2020-11-11,59.26,59.62,1.0,3.0
Switzerland,2020-11-12,59.26,59.62,1.0,3.0
Switzerland,2020-11-13,59.26,59.62,1.0,3.0
Switzerland,2020-11-14,59.26,59.62,1.0,3.0
Switzerland,2020-11-15,59.26,59.62,1.0,3.0
Switzerland,2020-11-16,59.26,59.62,1.0,3.0
Switzerland,2020-11-17,59.26,59.62,1.0,3.0
Switzerland,2020-11-18,59.26,59.62,1.0,3.0
Switzerland,2020-11-19,59.26,59.62,1.0,3.0
Switzerland,2020-11-20,59.26,59.62,1.0,3.0
Switzerland,2020-11-21,57.41,58.33,1.0,2.0
Switzerland,2020-11-22,57.41,58.33,1.0,2.0
Switzerland,2020-11-23,57.41,58.33,1.0,2.0
Switzerland,2020-11-24,57.41,58.33,1.0,2.0
Switzerland,2020-11-25,57.41,58.33,1.0,2.0
Switzerland,2020-11-26,57.41,58.33,1.0,2.0
Switzerland,2020-11-27,57.41,58.33,1.0,2.0
Switzerland,2020-11-28,57.41,58.33,1.0,2.0
Switzerland,2020-11-29,57.41,58.33,1.0,2.0
Switzerland,2020-11-30,57.41,58.33,1.0,2.0
Switzerland,2020-12-01,57.41,58.33,1.0,2.0
Switzerland,2020-12-02,57.41,58.33,1.0,2.0
Switzerland,2020-12-03,57.41,58.33,1.0,2.0
Switzerland,2020-12-04,57.41,58.33,1.0,2.0
Switzerland,2020-12-05,57.41,58.33,1.0,2.0
Switzerland,2020-12-06,57.41,58.33,1.0,2.0
Switzerland,2020-12-07,57.41,58.33,1.0,2.0
Switzerland,2020-12-08,57.41,58.33,1.0,2.0
Switzerland,2020-12-09,57.41,58.33,1.0,2.0
Switzerland,2020-12-10,57.41,58.33,1.0,2.0
Switzerland,2020-12-11,57.41,58.33,1.0,2.0
Switzerland,2020-12-12,60.19,60.26,1.0,2.0
Switzerland,2020-12-13,60.19,60.26,1.0,2.0
Switzerland,2020-12-14,60.19,60.26,1.0,2.0
Switzerland,2020-12-15,60.19,60.26,1.0,2.0
Switzerland,2020-12-16,60.19,60.26,1.0,2.0
Switzerland,2020-12-17,60.19,60.26,1.0,2.0
Switzerland,2020-12-18,60.19,60.26,1.0,2.0
Switzerland,2020-12-19,60.19,60.26,1.0,2.0
Switzerland,2020-12-20,60.19,60.26,1.0,2.0
Switzerland,2020-12-21,60.19,60.26,1.0,2.0
Switzerland,2020-12-22,60.19,60.26,1.0,2.0
Switzerland,2020-12-23,60.19,61.79,1.0,2.0
Switzerland,2020-12-24,60.19,61.79,1.0,2.0
Switzerland,2020-12-25,60.19,61.79,1.0,2.0
Switzerland,2020-12-26,60.19,61.79,1.0,2.0
Switzerland,2020-12-27,60.19,61.79,1.0,2.0
Switzerland,2020-12-28,60.19,61.79,1.0,2.0
Switzerland,2020-12-29,60.19,61.79,1.0,2.0
Switzerland,2020-12-30,60.19,61.79,1.0,2.0
Switzerland,2020-12-31,60.19,61.79,1.0,2.0
Taiwan,2020-01-01,2.78,1.92,0.0,0.0
Taiwan,2020-01-02,8.33,5.77,0.0,0.0
Taiwan,2020-01-03,8.33,5.77,0.0,0.0
Taiwan,2020-01-04,8.33,5.77,0.0,0.0
Taiwan,2020-01-05,8.33,5.77,0.0,0.0
Taiwan,2020-01-06,8.33,5.77,0.0,0.0
Taiwan,2020-01-07,8.33,5.77,0.0,0.0
Taiwan,2020-01-08,8.33,5.77,0.0,0.0
Taiwan,2020-01-09,8.33,5.77,0.0,0.0
Taiwan,2020-01-10,8.33,5.77,0.0,0.0
Taiwan,2020-01-11,8.33,5.77,0.0,0.0
Taiwan,2020-01-12,8.33,5.77,0.0,0.0
Taiwan,2020-01-13,8.33,5.77,0.0,0.0
Taiwan,2020-01-14,8.33,5.77,0.0,0.0
Taiwan,2020-01-15,8.33,5.77,0.0,0.0
Taiwan,2020-01-16,8.33,5.77,0.0,0.0
Taiwan,2020-01-17,8.33,5.77,0.0,0.0
Taiwan,2020-01-18,8.33,5.77,0.0,0.0
Taiwan,2020-01-19,8.33,5.77,0.0,0.0
Taiwan,2020-01-20,13.89,12.18,0.0,0.0
Taiwan,2020-01-21,13.89,19.87,0.0,0.0
Taiwan,2020-01-22,13.89,19.87,0.0,0.0
Taiwan,2020-01-23,19.44,23.72,0.0,0.0
Taiwan,2020-01-24,19.44,25.64,0.0,0.0
Taiwan,2020-01-25,19.44,25.64,0.0,0.0
Taiwan,2020-01-26,19.44,25.64,0.0,0.0
Taiwan,2020-01-27,19.44,25.64,0.0,0.0
Taiwan,2020-01-28,19.44,25.64,0.0,0.0
Taiwan,2020-01-29,19.44,25.64,0.0,0.0
Taiwan,2020-01-30,19.44,25.64,0.0,0.0
Taiwan,2020-01-31,19.44,25.64,0.0,0.0
Taiwan,2020-02-01,19.44,25.64,0.0,0.0
Taiwan,2020-02-02,30.56,33.33,0.0,0.0
Taiwan,2020-02-03,30.56,33.33,0.0,0.0
Taiwan,2020-02-04,30.56,33.33,0.0,0.0
Taiwan,2020-02-05,30.56,33.33,0.0,0.0
Taiwan,2020-02-06,30.56,33.33,0.0,0.0
Taiwan,2020-02-07,30.56,33.33,0.0,0.0
Taiwan,2020-02-08,30.56,33.33,0.0,0.0
Taiwan,2020-02-09,30.56,33.33,0.0,0.0
Taiwan,2020-02-10,30.56,33.33,0.0,0.0
Taiwan,2020-02-11,30.56,33.33,0.0,0.0
Taiwan,2020-02-12,30.56,33.33,0.0,0.0
Taiwan,2020-02-13,30.56,33.33,0.0,0.0
Taiwan,2020-02-14,30.56,33.33,0.0,0.0
Taiwan,2020-02-15,30.56,33.33,0.0,0.0
Taiwan,2020-02-16,30.56,35.9,0.0,0.0
Taiwan,2020-02-17,30.56,35.9,0.0,0.0
Taiwan,2020-02-18,30.56,35.9,0.0,0.0
Taiwan,2020-02-19,30.56,35.9,0.0,0.0
Taiwan,2020-02-20,30.56,35.9,0.0,0.0
Taiwan,2020-02-21,30.56,35.9,0.0,0.0
Taiwan,2020-02-22,30.56,35.9,0.0,0.0
Taiwan,2020-02-23,30.56,35.9,0.0,0.0
Taiwan,2020-02-24,30.56,35.9,0.0,0.0
Taiwan,2020-02-25,23.15,30.77,0.0,0.0
Taiwan,2020-02-26,23.15,30.77,0.0,0.0
Taiwan,2020-02-27,23.15,30.77,0.0,0.0
Taiwan,2020-02-28,23.15,30.77,0.0,0.0
Taiwan,2020-02-29,23.15,30.77,0.0,0.0
Taiwan,2020-03-01,23.15,30.77,0.0,0.0
Taiwan,2020-03-02,23.15,30.77,0.0,0.0
Taiwan,2020-03-03,23.15,30.77,0.0,0.0
Taiwan,2020-03-04,23.15,30.77,0.0,0.0
Taiwan,2020-03-05,28.7,34.62,0.0,0.0
Taiwan,2020-03-06,28.7,34.62,0.0,0.0
Taiwan,2020-03-07,28.7,34.62,0.0,0.0
Taiwan,2020-03-08,28.7,34.62,0.0,0.0
Taiwan,2020-03-09,28.7,34.62,0.0,0.0
Taiwan,2020-03-10,28.7,34.62,0.0,0.0
Taiwan,2020-03-11,28.7,34.62,0.0,0.0
Taiwan,2020-03-12,28.7,34.62,0.0,0.0
Taiwan,2020-03-13,28.7,34.62,0.0,0.0
Taiwan,2020-03-14,28.7,34.62,0.0,0.0
Taiwan,2020-03-15,28.7,34.62,0.0,0.0
Taiwan,2020-03-16,28.7,34.62,0.0,0.0
Taiwan,2020-03-17,28.7,34.62,0.0,0.0
Taiwan,2020-03-18,28.7,34.62,0.0,0.0
Taiwan,2020-03-19,31.48,36.54,0.0,0.0
Taiwan,2020-03-20,31.48,36.54,0.0,0.0
Taiwan,2020-03-21,31.48,36.54,0.0,0.0
Taiwan,2020-03-22,31.48,36.54,0.0,0.0
Taiwan,2020-03-23,31.48,36.54,0.0,0.0
Taiwan,2020-03-24,31.48,36.54,0.0,0.0
Taiwan,2020-03-25,31.48,36.54,0.0,0.0
Taiwan,2020-03-26,31.48,36.54,0.0,0.0
Taiwan,2020-03-27,31.48,36.54,0.0,0.0
Taiwan,2020-03-28,31.48,36.54,0.0,0.0
Taiwan,2020-03-29,31.48,36.54,0.0,0.0
Taiwan,2020-03-30,31.48,36.54,0.0,0.0
Taiwan,2020-03-31,31.48,36.54,0.0,0.0
Taiwan,2020-04-01,31.48,36.54,0.0,0.0
Taiwan,2020-04-02,31.48,36.54,0.0,0.0
Taiwan,2020-04-03,31.48,36.54,0.0,0.0
Taiwan,2020-04-04,31.48,36.54,0.0,0.0
Taiwan,2020-04-05,31.48,36.54,0.0,0.0
Taiwan,2020-04-06,31.48,36.54,0.0,0.0
Taiwan,2020-04-07,31.48,36.54,0.0,0.0
Taiwan,2020-04-08,31.48,36.54,0.0,0.0
Taiwan,2020-04-09,31.48,36.54,0.0,0.0
Taiwan,2020-04-10,31.48,36.54,0.0,0.0
Taiwan,2020-04-11,31.48,36.54,0.0,0.0
Taiwan,2020-04-12,31.48,36.54,0.0,0.0
Taiwan,2020-04-13,31.48,36.54,0.0,0.0
Taiwan,2020-04-14,31.48,36.54,0.0,0.0
Taiwan,2020-04-15,31.48,36.54,0.0,0.0
Taiwan,2020-04-16,31.48,36.54,0.0,0.0
Taiwan,2020-04-17,31.48,36.54,0.0,0.0
Taiwan,2020-04-18,31.48,36.54,0.0,0.0
Taiwan,2020-04-19,31.48,36.54,0.0,0.0
Taiwan,2020-04-20,31.48,36.54,0.0,0.0
Taiwan,2020-04-21,31.48,36.54,0.0,0.0
Taiwan,2020-04-22,31.48,42.31,0.0,0.0
Taiwan,2020-04-23,31.48,42.31,0.0,0.0
Taiwan,2020-04-24,31.48,42.31,0.0,0.0
Taiwan,2020-04-25,31.48,42.31,0.0,0.0
Taiwan,2020-04-26,31.48,42.31,0.0,0.0
Taiwan,2020-04-27,31.48,42.31,0.0,0.0
Taiwan,2020-04-28,31.48,42.31,0.0,0.0
Taiwan,2020-04-29,31.48,42.31,0.0,0.0
Taiwan,2020-04-30,31.48,42.31,0.0,0.0
Taiwan,2020-05-01,31.48,42.31,0.0,0.0
Taiwan,2020-05-02,31.48,42.31,0.0,0.0
Taiwan,2020-05-03,31.48,42.31,0.0,0.0
Taiwan,2020-05-04,31.48,42.31,0.0,0.0
Taiwan,2020-05-05,31.48,42.31,0.0,0.0
Taiwan,2020-05-06,31.48,42.31,0.0,0.0
Taiwan,2020-05-07,31.48,42.31,0.0,0.0
Taiwan,2020-05-08,25.93,38.46,0.0,0.0
Taiwan,2020-05-09,25.93,38.46,0.0,0.0
Taiwan,2020-05-10,25.93,38.46,0.0,0.0
Taiwan,2020-05-11,25.93,38.46,0.0,0.0
Taiwan,2020-05-12,25.93,38.46,0.0,0.0
Taiwan,2020-05-13,25.93,32.69,0.0,0.0
Taiwan,2020-05-14,25.93,32.69,0.0,0.0
Taiwan,2020-05-15,25.93,32.69,0.0,0.0
Taiwan,2020-05-16,25.93,32.69,0.0,0.0
Taiwan,2020-05-17,25.93,32.69,0.0,0.0
Taiwan,2020-05-18,25.93,32.69,0.0,0.0
Taiwan,2020-05-19,25.93,32.69,0.0,0.0
Taiwan,2020-05-20,25.93,32.69,0.0,0.0
Taiwan,2020-05-21,25.93,32.69,0.0,0.0
Taiwan,2020-05-22,25.93,32.69,0.0,0.0
Taiwan,2020-05-23,25.93,35.26,0.0,0.0
Taiwan,2020-05-24,25.93,35.26,0.0,0.0
Taiwan,2020-05-25,25.93,35.26,0.0,0.0
Taiwan,2020-05-26,25.93,35.26,0.0,0.0
Taiwan,2020-05-27,25.93,35.26,0.0,0.0
Taiwan,2020-05-28,25.93,35.26,0.0,0.0
Taiwan,2020-05-29,25.93,35.26,0.0,0.0
Taiwan,2020-05-30,25.93,35.26,0.0,0.0
Taiwan,2020-05-31,25.93,35.26,0.0,0.0
Taiwan,2020-06-01,25.93,35.26,0.0,0.0
Taiwan,2020-06-02,25.93,35.26,0.0,0.0
Taiwan,2020-06-03,25.93,35.26,0.0,0.0
Taiwan,2020-06-04,25.93,35.26,0.0,0.0
Taiwan,2020-06-05,25.93,35.26,0.0,0.0
Taiwan,2020-06-06,25.93,35.26,0.0,0.0
Taiwan,2020-06-07,25.93,35.26,0.0,0.0
Taiwan,2020-06-08,25.93,35.26,0.0,0.0
Taiwan,2020-06-09,25.93,35.26,0.0,0.0
Taiwan,2020-06-10,25.93,35.26,0.0,0.0
Taiwan,2020-06-11,25.93,35.26,0.0,0.0
Taiwan,2020-06-12,25.93,35.26,0.0,0.0
Taiwan,2020-06-13,25.93,35.26,0.0,0.0
Taiwan,2020-06-14,25.93,35.26,0.0,0.0
Taiwan,2020-06-15,25.93,35.26,0.0,0.0
Taiwan,2020-06-16,25.93,35.26,0.0,0.0
Taiwan,2020-06-17,25.93,35.26,0.0,0.0
Taiwan,2020-06-18,25.93,35.26,0.0,0.0
Taiwan,2020-06-19,25.93,35.26,0.0,0.0
Taiwan,2020-06-20,25.93,35.26,0.0,0.0
Taiwan,2020-06-21,25.93,35.26,0.0,0.0
Taiwan,2020-06-22,23.15,33.33,0.0,0.0
Taiwan,2020-06-23,23.15,33.33,0.0,0.0
Taiwan,2020-06-24,23.15,33.33,0.0,0.0
Taiwan,2020-06-25,23.15,33.33,0.0,0.0
Taiwan,2020-06-26,23.15,33.33,0.0,0.0
Taiwan,2020-06-27,23.15,33.33,0.0,0.0
Taiwan,2020-06-28,23.15,33.33,0.0,0.0
Taiwan,2020-06-29,23.15,33.33,0.0,0.0
Taiwan,2020-06-30,23.15,33.33,0.0,0.0
Taiwan,2020-07-01,23.15,33.33,0.0,0.0
Taiwan,2020-07-02,23.15,33.33,0.0,0.0
Taiwan,2020-07-03,23.15,33.33,0.0,0.0
Taiwan,2020-07-04,23.15,33.33,0.0,0.0
Taiwan,2020-07-05,23.15,33.33,0.0,0.0
Taiwan,2020-07-06,23.15,33.33,0.0,0.0
Taiwan,2020-07-07,23.15,33.33,0.0,0.0
Taiwan,2020-07-08,23.15,33.33,0.0,0.0
Taiwan,2020-07-09,23.15,33.33,0.0,0.0
Taiwan,2020-07-10,23.15,33.33,0.0,0.0
Taiwan,2020-07-11,23.15,33.33,0.0,0.0
Taiwan,2020-07-12,23.15,33.33,0.0,0.0
Taiwan,2020-07-13,23.15,33.33,0.0,0.0
Taiwan,2020-07-14,23.15,33.33,0.0,0.0
Taiwan,2020-07-15,23.15,33.33,0.0,0.0
Taiwan,2020-07-16,23.15,33.33,0.0,0.0
Taiwan,2020-07-17,23.15,33.33,0.0,0.0
Taiwan,2020-07-18,23.15,33.33,0.0,0.0
Taiwan,2020-07-19,23.15,33.33,0.0,0.0
Taiwan,2020-07-20,23.15,33.33,0.0,0.0
Taiwan,2020-07-21,23.15,33.33,0.0,0.0
Taiwan,2020-07-22,23.15,33.33,0.0,0.0
Taiwan,2020-07-23,23.15,33.33,0.0,0.0
Taiwan,2020-07-24,23.15,33.33,0.0,0.0
Taiwan,2020-07-25,23.15,33.33,0.0,0.0
Taiwan,2020-07-26,23.15,33.33,0.0,0.0
Taiwan,2020-07-27,23.15,33.33,0.0,0.0
Taiwan,2020-07-28,23.15,33.33,0.0,0.0
Taiwan,2020-07-29,23.15,33.33,0.0,0.0
Taiwan,2020-07-30,23.15,33.33,0.0,0.0
Taiwan,2020-07-31,23.15,33.33,0.0,0.0
Taiwan,2020-08-01,23.15,33.33,0.0,0.0
Taiwan,2020-08-02,23.15,33.33,0.0,0.0
Taiwan,2020-08-03,23.15,33.33,0.0,0.0
Taiwan,2020-08-04,23.15,33.33,0.0,0.0
Taiwan,2020-08-05,23.15,35.26,0.0,0.0
Taiwan,2020-08-06,23.15,35.26,0.0,0.0
Taiwan,2020-08-07,23.15,35.26,0.0,0.0
Taiwan,2020-08-08,23.15,35.26,0.0,0.0
Taiwan,2020-08-09,23.15,35.26,0.0,0.0
Taiwan,2020-08-10,23.15,35.26,0.0,0.0
Taiwan,2020-08-11,23.15,35.26,0.0,0.0
Taiwan,2020-08-12,23.15,35.26,0.0,0.0
Taiwan,2020-08-13,23.15,35.26,0.0,0.0
Taiwan,2020-08-14,23.15,35.26,0.0,0.0
Taiwan,2020-08-15,23.15,35.26,0.0,0.0
Taiwan,2020-08-16,23.15,35.26,0.0,0.0
Taiwan,2020-08-17,23.15,35.26,0.0,0.0
Taiwan,2020-08-18,23.15,35.26,0.0,0.0
Taiwan,2020-08-19,23.15,35.26,0.0,0.0
Taiwan,2020-08-20,23.15,35.26,0.0,0.0
Taiwan,2020-08-21,23.15,35.26,0.0,0.0
Taiwan,2020-08-22,23.15,35.26,0.0,0.0
Taiwan,2020-08-23,23.15,35.26,0.0,0.0
Taiwan,2020-08-24,23.15,35.26,0.0,0.0
Taiwan,2020-08-25,23.15,35.26,0.0,0.0
Taiwan,2020-08-26,23.15,35.26,0.0,0.0
Taiwan,2020-08-27,23.15,35.26,0.0,0.0
Taiwan,2020-08-28,23.15,35.26,0.0,0.0
Taiwan,2020-08-29,23.15,35.26,0.0,0.0
Taiwan,2020-08-30,23.15,35.26,0.0,0.0
Taiwan,2020-08-31,23.15,35.26,0.0,0.0
Taiwan,2020-09-01,23.15,35.26,0.0,0.0
Taiwan,2020-09-02,23.15,35.26,0.0,0.0
Taiwan,2020-09-03,23.15,35.26,0.0,0.0
Taiwan,2020-09-04,23.15,35.26,0.0,0.0
Taiwan,2020-09-05,23.15,35.26,0.0,0.0
Taiwan,2020-09-06,23.15,35.26,0.0,0.0
Taiwan,2020-09-07,23.15,35.26,0.0,0.0
Taiwan,2020-09-08,23.15,35.26,0.0,0.0
Taiwan,2020-09-09,23.15,35.26,0.0,0.0
Taiwan,2020-09-10,23.15,35.26,0.0,0.0
Taiwan,2020-09-11,23.15,35.26,0.0,0.0
Taiwan,2020-09-12,23.15,35.26,0.0,0.0
Taiwan,2020-09-13,23.15,35.26,0.0,0.0
Taiwan,2020-09-14,23.15,35.26,0.0,0.0
Taiwan,2020-09-15,23.15,35.26,0.0,0.0
Taiwan,2020-09-16,23.15,35.26,0.0,0.0
Taiwan,2020-09-17,23.15,35.26,0.0,0.0
Taiwan,2020-09-18,23.15,35.26,0.0,0.0
Taiwan,2020-09-19,23.15,35.26,0.0,0.0
Taiwan,2020-09-20,23.15,35.26,0.0,0.0
Taiwan,2020-09-21,23.15,35.26,0.0,0.0
Taiwan,2020-09-22,23.15,35.26,0.0,0.0
Taiwan,2020-09-23,23.15,35.26,0.0,0.0
Taiwan,2020-09-24,23.15,35.26,0.0,0.0
Taiwan,2020-09-25,23.15,35.26,0.0,0.0
Taiwan,2020-09-26,23.15,35.26,0.0,0.0
Taiwan,2020-09-27,23.15,35.26,0.0,0.0
Taiwan,2020-09-28,23.15,35.26,0.0,0.0
Taiwan,2020-09-29,23.15,35.26,0.0,0.0
Taiwan,2020-09-30,23.15,35.26,0.0,0.0
Taiwan,2020-10-01,23.15,35.26,0.0,0.0
Taiwan,2020-10-02,23.15,35.26,0.0,0.0
Taiwan,2020-10-03,23.15,35.26,0.0,0.0
Taiwan,2020-10-04,23.15,35.26,0.0,0.0
Taiwan,2020-10-05,23.15,35.26,0.0,0.0
Taiwan,2020-10-06,23.15,35.26,0.0,0.0
Taiwan,2020-10-07,23.15,35.26,0.0,0.0
Taiwan,2020-10-08,23.15,35.26,0.0,0.0
Taiwan,2020-10-09,23.15,35.26,0.0,0.0
Taiwan,2020-10-10,23.15,35.26,0.0,0.0
Taiwan,2020-10-11,23.15,35.26,0.0,0.0
Taiwan,2020-10-12,23.15,35.26,0.0,0.0
Taiwan,2020-10-13,23.15,35.26,0.0,0.0
Taiwan,2020-10-14,23.15,35.26,0.0,0.0
Taiwan,2020-10-15,23.15,35.26,0.0,0.0
Taiwan,2020-10-16,23.15,35.26,0.0,0.0
Taiwan,2020-10-17,23.15,35.26,0.0,0.0
Taiwan,2020-10-18,23.15,35.26,0.0,0.0
Taiwan,2020-10-19,23.15,35.26,0.0,0.0
Taiwan,2020-10-20,23.15,35.26,0.0,0.0
Taiwan,2020-10-21,23.15,35.26,0.0,0.0
Taiwan,2020-10-22,23.15,35.26,0.0,0.0
Taiwan,2020-10-23,23.15,35.26,0.0,0.0
Taiwan,2020-10-24,23.15,35.26,0.0,0.0
Taiwan,2020-10-25,23.15,35.26,0.0,0.0
Taiwan,2020-10-26,23.15,35.26,0.0,0.0
Taiwan,2020-10-27,23.15,35.26,0.0,0.0
Taiwan,2020-10-28,23.15,35.26,0.0,0.0
Taiwan,2020-10-29,23.15,35.26,0.0,0.0
Taiwan,2020-10-30,23.15,35.26,0.0,0.0
Taiwan,2020-10-31,23.15,35.26,0.0,0.0
Taiwan,2020-11-01,23.15,35.26,0.0,0.0
Taiwan,2020-11-02,23.15,35.26,0.0,0.0
Taiwan,2020-11-03,23.15,35.26,0.0,0.0
Taiwan,2020-11-04,23.15,35.26,0.0,0.0
Taiwan,2020-11-05,23.15,35.26,0.0,0.0
Taiwan,2020-11-06,23.15,35.26,0.0,0.0
Taiwan,2020-11-07,23.15,35.26,0.0,0.0
Taiwan,2020-11-08,23.15,35.26,0.0,0.0
Taiwan,2020-11-09,23.15,35.26,0.0,0.0
Taiwan,2020-11-10,23.15,35.26,0.0,0.0
Taiwan,2020-11-11,23.15,35.26,0.0,0.0
Taiwan,2020-11-12,23.15,35.26,0.0,0.0
Taiwan,2020-11-13,23.15,35.26,0.0,0.0
Taiwan,2020-11-14,23.15,35.26,0.0,0.0
Taiwan,2020-11-15,23.15,35.26,0.0,0.0
Taiwan,2020-11-16,23.15,35.26,0.0,0.0
Taiwan,2020-11-17,23.15,35.26,0.0,0.0
Taiwan,2020-11-18,23.15,35.26,0.0,0.0
Taiwan,2020-11-19,23.15,35.26,0.0,0.0
Taiwan,2020-11-20,23.15,35.26,0.0,0.0
Taiwan,2020-11-21,23.15,35.26,0.0,0.0
Taiwan,2020-11-22,23.15,35.26,0.0,0.0
Taiwan,2020-11-23,23.15,35.26,0.0,0.0
Taiwan,2020-11-24,23.15,35.26,0.0,0.0
Taiwan,2020-11-25,23.15,35.26,0.0,0.0
Taiwan,2020-11-26,23.15,35.26,0.0,0.0
Taiwan,2020-11-27,23.15,35.26,0.0,0.0
Taiwan,2020-11-28,23.15,35.26,0.0,0.0
Taiwan,2020-11-29,23.15,35.26,0.0,0.0
Taiwan,2020-11-30,23.15,35.26,0.0,0.0
Taiwan,2020-12-01,19.44,32.69,0.0,0.0
Taiwan,2020-12-02,19.44,32.69,0.0,0.0
Taiwan,2020-12-03,19.44,32.69,0.0,0.0
Taiwan,2020-12-04,19.44,32.69,0.0,0.0
Taiwan,2020-12-05,19.44,32.69,0.0,0.0
Taiwan,2020-12-06,19.44,32.69,0.0,0.0
Taiwan,2020-12-07,19.44,32.69,0.0,0.0
Taiwan,2020-12-08,19.44,32.69,0.0,0.0
Taiwan,2020-12-09,19.44,32.69,0.0,0.0
Taiwan,2020-12-10,19.44,32.69,0.0,0.0
Taiwan,2020-12-11,19.44,32.69,0.0,0.0
Taiwan,2020-12-12,19.44,32.69,0.0,0.0
Taiwan,2020-12-13,19.44,32.69,0.0,0.0
Taiwan,2020-12-14,19.44,32.69,0.0,0.0
Taiwan,2020-12-15,19.44,32.69,0.0,0.0
Taiwan,2020-12-16,19.44,32.69,0.0,0.0
Taiwan,2020-12-17,19.44,32.69,0.0,0.0
Taiwan,2020-12-18,19.44,32.69,0.0,0.0
Taiwan,2020-12-19,19.44,32.69,0.0,0.0
Taiwan,2020-12-20,19.44,32.69,0.0,0.0
Taiwan,2020-12-21,19.44,32.69,0.0,0.0
Taiwan,2020-12-22,19.44,32.69,0.0,0.0
Taiwan,2020-12-23,19.44,32.69,0.0,0.0
Taiwan,2020-12-24,19.44,32.69,0.0,0.0
Taiwan,2020-12-25,19.44,32.69,0.0,0.0
Taiwan,2020-12-26,19.44,32.69,0.0,0.0
Taiwan,2020-12-27,19.44,32.69,0.0,0.0
Taiwan,2020-12-28,19.44,32.69,0.0,0.0
Taiwan,2020-12-29,19.44,32.69,0.0,0.0
Taiwan,2020-12-30,19.44,32.69,0.0,0.0
Taiwan,2020-12-31,19.44,32.69,0.0,0.0
Thailand,2020-01-01,0.0,0.0,0.0,0.0
Thailand,2020-01-02,0.0,0.0,0.0,0.0
Thailand,2020-01-03,0.0,0.0,0.0,0.0
Thailand,2020-01-04,0.0,0.0,0.0,0.0
Thailand,2020-01-05,0.0,0.0,0.0,0.0
Thailand,2020-01-06,0.0,0.0,0.0,0.0
Thailand,2020-01-07,0.0,0.0,0.0,0.0
Thailand,2020-01-08,0.0,0.0,0.0,0.0
Thailand,2020-01-09,0.0,0.0,0.0,0.0
Thailand,2020-01-10,0.0,0.0,0.0,0.0
Thailand,2020-01-11,0.0,0.0,0.0,0.0
Thailand,2020-01-12,0.0,0.0,0.0,0.0
Thailand,2020-01-13,0.0,0.0,0.0,0.0
Thailand,2020-01-14,0.0,0.0,0.0,0.0
Thailand,2020-01-15,0.0,0.0,0.0,0.0
Thailand,2020-01-16,0.0,0.0,0.0,0.0
Thailand,2020-01-17,0.0,0.0,0.0,0.0
Thailand,2020-01-18,0.0,0.0,0.0,0.0
Thailand,2020-01-19,0.0,0.0,0.0,0.0
Thailand,2020-01-20,0.0,0.0,0.0,0.0
Thailand,2020-01-21,0.0,0.0,0.0,0.0
Thailand,2020-01-22,0.0,0.0,0.0,0.0
Thailand,2020-01-23,0.0,0.0,0.0,0.0
Thailand,2020-01-24,0.0,0.0,0.0,0.0
Thailand,2020-01-25,0.0,0.0,0.0,0.0
Thailand,2020-01-26,0.0,0.0,0.0,0.0
Thailand,2020-01-27,0.0,0.0,0.0,0.0
Thailand,2020-01-28,0.0,0.0,0.0,0.0
Thailand,2020-01-29,0.0,0.0,0.0,0.0
Thailand,2020-01-30,0.0,0.0,0.0,0.0
Thailand,2020-01-31,0.0,0.0,0.0,0.0
Thailand,2020-02-01,0.0,0.0,0.0,0.0
Thailand,2020-02-02,0.0,0.0,0.0,0.0
Thailand,2020-02-03,0.0,0.0,0.0,0.0
Thailand,2020-02-04,0.0,0.0,0.0,0.0
Thailand,2020-02-05,0.0,0.0,0.0,0.0
Thailand,2020-02-06,0.0,0.0,0.0,0.0
Thailand,2020-02-07,0.0,0.0,0.0,0.0
Thailand,2020-02-08,0.0,0.0,0.0,0.0
Thailand,2020-02-09,0.0,0.0,0.0,0.0
Thailand,2020-02-10,0.0,0.0,0.0,0.0
Thailand,2020-02-11,0.0,0.0,0.0,0.0
Thailand,2020-02-12,0.0,0.0,0.0,0.0
Thailand,2020-02-13,0.0,0.0,0.0,0.0
Thailand,2020-02-14,0.0,0.0,0.0,0.0
Thailand,2020-02-15,0.0,0.0,0.0,0.0
Thailand,2020-02-16,0.0,0.0,0.0,0.0
Thailand,2020-02-17,0.0,0.0,0.0,0.0
Thailand,2020-02-18,0.0,0.0,0.0,0.0
Thailand,2020-02-19,0.0,0.0,0.0,0.0
Thailand,2020-02-20,0.0,0.0,0.0,0.0
Thailand,2020-02-21,0.0,0.0,0.0,0.0
Thailand,2020-02-22,0.0,0.0,0.0,0.0
Thailand,2020-02-23,0.0,0.0,0.0,0.0
Thailand,2020-02-24,0.0,0.0,0.0,0.0
Thailand,2020-02-25,0.0,0.0,0.0,0.0
